clip_id,label,feature_path,num_segments
The.World.Is.Not.Enough.1999__#01-18-30_01-18-45_label_G-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.World.Is.Not.Enough.1999__#01-18-30_01-18-45_label_G-0-0__1.npy,32
GoldenEye.1995__#01-57-47_01-58-28_label_B2-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/GoldenEye.1995__#01-57-47_01-58-28_label_B2-0-0__1.npy,32
v=C1ZCZ-PBGzI__#00-01-52_00-03-10_label_B6-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=C1ZCZ-PBGzI__#00-01-52_00-03-10_label_B6-0-0__3.npy,32
v=f9FMKnfEF2Y__#1_label_B4-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=f9FMKnfEF2Y__#1_label_B4-0-0__4.npy,32
Brick.Mansions.2014__#01-18-33_01-19-39_label_B4-B1-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Brick.Mansions.2014__#01-18-33_01-19-39_label_B4-B1-0__2.npy,32
v=VujWCq60Nqc__#1_label_B4-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=VujWCq60Nqc__#1_label_B4-0-0__3.npy,32
v=11_7Yfan0Oc__#1_label_G-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=11_7Yfan0Oc__#1_label_G-0-0__0.npy,32
v=W1bHOFHyEf0__#1_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=W1bHOFHyEf0__#1_label_B4-0-0__2.npy,32
The.World.Is.Not.Enough.1999__#00-39-07_00-39-17_label_G-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.World.Is.Not.Enough.1999__#00-39-07_00-39-17_label_G-0-0__4.npy,32
Ip.Man.2008__#00-28-08_00-33-03_label_B1-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Ip.Man.2008__#00-28-08_00-33-03_label_B1-0-0__1.npy,32
v=HSisjzLESak__#00-06-30_00-07-20_label_B6-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=HSisjzLESak__#00-06-30_00-07-20_label_B6-0-0__0.npy,32
v=12Jq0mFovdg__#1_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=12Jq0mFovdg__#1_label_A__4.npy,32
v=9eME1y6V-T4__#01-42-00_01-48-00_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=9eME1y6V-T4__#01-42-00_01-48-00_label_A__3.npy,32
RoadAccidents048_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/RoadAccidents048_x264.npy,29
v=_VGsAbXOxQ8__#1_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=_VGsAbXOxQ8__#1_label_A__1.npy,32
Taken.3.2014__#00-22-56_00-23-18_label_B2-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Taken.3.2014__#00-22-56_00-23-18_label_B2-0-0__4.npy,32
Skyfall.2012__#00-22-26_00-22-48_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Skyfall.2012__#00-22-26_00-22-48_label_A__3.npy,32
Brick.Mansions.2014__#01-18-33_01-19-39_label_B4-B1-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Brick.Mansions.2014__#01-18-33_01-19-39_label_B4-B1-0__1.npy,32
Shooting050_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Shooting050_x264.npy,46
The.Bourne.Supremacy.2004__#01-40-32_01-41-56_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Bourne.Supremacy.2004__#01-40-32_01-41-56_label_A__2.npy,32
v=tT-SrQC6Ddw__#00-00-00_00-00-51_label_B6-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=tT-SrQC6Ddw__#00-00-00_00-00-51_label_B6-0-0__0.npy,32
Be.with.You.2018__#01-58-20_02-01-10_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Be.with.You.2018__#01-58-20_02-01-10_label_A__1.npy,32
v=66F2bVUq_zk__#00-01-00_00-02-45_label_B6-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=66F2bVUq_zk__#00-01-00_00-02-45_label_B6-0-0__4.npy,32
Taken.3.2014__#01-44-39_01-45-00_label_B1-B2-B5__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Taken.3.2014__#01-44-39_01-45-00_label_B1-B2-B5__3.npy,32
Rush.Hour.1998.BluRay__#00-15-18_00-17-08_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Rush.Hour.1998.BluRay__#00-15-18_00-17-08_label_A__4.npy,32
Fast.Furious.2009__#01-35-00_01-35-48_label_B2-B6-B1__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Fast.Furious.2009__#01-35-00_01-35-48_label_B2-B6-B1__1.npy,32
v=_KuGizBjDXo__#1_label_G-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=_KuGizBjDXo__#1_label_G-0-0__4.npy,32
Operation.Red.Sea.2018__#0-34-30_0-34-53_label_B2-G-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Operation.Red.Sea.2018__#0-34-30_0-34-53_label_B2-G-0__4.npy,32
v=UxV8yW8eTWs__#1_label_B1-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=UxV8yW8eTWs__#1_label_B1-0-0__1.npy,32
v=5BBoVfKOyeM__#00-03-02_00-03-52_label_B6-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=5BBoVfKOyeM__#00-03-02_00-03-52_label_B6-0-0__3.npy,32
A.Beautiful.Mind.2001__#00-42-52_00-45-31_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/A.Beautiful.Mind.2001__#00-42-52_00-45-31_label_A__2.npy,32
City.of.God.2002__#00-55-06_00-56-12_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/City.of.God.2002__#00-55-06_00-56-12_label_A__1.npy,32
Still.Walking.2008__#00-45-40_00-47-30_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Still.Walking.2008__#00-45-40_00-47-30_label_A__3.npy,32
v=jhOfHkp0B_I__#1_label_B1-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=jhOfHkp0B_I__#1_label_B1-0-0__0.npy,32
Jason.Bourne.2016__#01-27-09_01-29-40_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Jason.Bourne.2016__#01-27-09_01-29-40_label_A__1.npy,32
Hear.Me.2009__#00-51-55_00-55-16_label_A__3,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Hear.Me.2009__#00-51-55_00-55-16_label_A__3.npy,32
Your.Name.2016__#00-23-50_00-24-31_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Your.Name.2016__#00-23-50_00-24-31_label_A__1.npy,32
v=rshdJZruH_0__#1_label_B4-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=rshdJZruH_0__#1_label_B4-0-0__1.npy,32
Thelma...Louise.1991__#01-52-50_01-53-20_label_G-B2-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Thelma...Louise.1991__#01-52-50_01-53-20_label_G-B2-0__1.npy,32
v=F5dj4VI4p9I__#1_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=F5dj4VI4p9I__#1_label_A__0.npy,32
RoadAccidents138_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/RoadAccidents138_x264.npy,11
v=wfeU-Q8cGBs__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=wfeU-Q8cGBs__#1_label_A__2.npy,32
v=_afU5OF2Uzg__#1_label_B4-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=_afU5OF2Uzg__#1_label_B4-0-0__0.npy,32
v=enYITYwvPAQ__#00-30-00_00-31-30_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=enYITYwvPAQ__#00-30-00_00-31-30_label_A__1.npy,32
v=3rV0q-9imZs__#1_label_G-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=3rV0q-9imZs__#1_label_G-0-0__3.npy,32
Shooting042_x264,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Shooting042_x264.npy,18
Saving.Private.Ryan.1998__#02-17-44_02-18-50_label_B2-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Saving.Private.Ryan.1998__#02-17-44_02-18-50_label_B2-0-0__3.npy,32
v=bY3PQdcFWh0__#1_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=bY3PQdcFWh0__#1_label_A__0.npy,32
v=uH74IjVj1IU__#1_label_B4-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=uH74IjVj1IU__#1_label_B4-0-0__2.npy,32
v=DOMwKUIvcFw__#1_label_B1-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=DOMwKUIvcFw__#1_label_B1-0-0__3.npy,32
v=Km0z6PrbUXY__#1_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Km0z6PrbUXY__#1_label_A__0.npy,32
Deadpool.2016__#0-10-14_0-12-16_label_B2-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Deadpool.2016__#0-10-14_0-12-16_label_B2-0-0__2.npy,32
v=0aOC63IZPTs__#00-00-00_00-01-51_label_B6-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=0aOC63IZPTs__#00-00-00_00-01-51_label_B6-0-0__4.npy,32
v=8OVQrU3C-Zw__#1_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=8OVQrU3C-Zw__#1_label_A__1.npy,32
The.Intouchables.2011__#01-03-30_01-15-33_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Intouchables.2011__#01-03-30_01-15-33_label_A__4.npy,32
v=FHeDUxT5tB4__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=FHeDUxT5tB4__#1_label_A__2.npy,32
Normal_Videos313_x264,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_3d/Normal_Videos313_x264.npy,15
v=amnnMOUko64__#1_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=amnnMOUko64__#1_label_A__0.npy,32
v=0vVOXlgHC1U__#01-06-00_01-12-50_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=0vVOXlgHC1U__#01-06-00_01-12-50_label_A__2.npy,32
v=ra2N2BasBLY__#1_label_G-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=ra2N2BasBLY__#1_label_G-0-0__2.npy,32
Young.And.Dangerous.II.1996__#01-03-05_01-04-20_label_B1-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Young.And.Dangerous.II.1996__#01-03-05_01-04-20_label_B1-0-0__4.npy,32
v=jdF_arYOx5Q__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=jdF_arYOx5Q__#1_label_A__2.npy,32
Brick.Mansions.2014__#00-25-26_00-25-47_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Brick.Mansions.2014__#00-25-26_00-25-47_label_A__0.npy,32
v=9eME1y6V-T4__#02-06-00_02-12-00_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=9eME1y6V-T4__#02-06-00_02-12-00_label_A__4.npy,32
v=dN6qjd7K7vA__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=dN6qjd7K7vA__#1_label_A__2.npy,32
Taken.3.2014__#00-49-27_00-50-11_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Taken.3.2014__#00-49-27_00-50-11_label_A__0.npy,32
v=H2O6eX33uHQ__#1_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=H2O6eX33uHQ__#1_label_A__4.npy,32
Sin.City.2005__#0-15-15_0-16-11_label_B1-B2-B6__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Sin.City.2005__#0-15-15_0-16-11_label_B1-B2-B6__1.npy,32
v=ll9dxM3KArA__#00-03-00_00-04-09_label_B6-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=ll9dxM3KArA__#00-03-00_00-04-09_label_B6-0-0__4.npy,32
Sin.City.2005__#0-09-48_0-10-10_label_B2-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Sin.City.2005__#0-09-48_0-10-10_label_B2-0-0__0.npy,32
v=ArWppRtdTTQ__#1_label_B4-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=ArWppRtdTTQ__#1_label_B4-0-0__4.npy,32
v=Kj5E1_syxU4__#1_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Kj5E1_syxU4__#1_label_A__4.npy,32
Kingsman.The.Secret.Service.2014__#01-25-18_01-26-18_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Kingsman.The.Secret.Service.2014__#01-25-18_01-26-18_label_A__0.npy,32
The.Bourne.Ultimatum.2007__#01-42-09_01-42-54_label_B2-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Bourne.Ultimatum.2007__#01-42-09_01-42-54_label_B2-0-0__2.npy,32
v=Fl1i5SNawNk__#1_label_G-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=Fl1i5SNawNk__#1_label_G-0-0__0.npy,32
The.Intouchables.2011__#00-16-18_00-17-27_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Intouchables.2011__#00-16-18_00-17-27_label_A__2.npy,32
Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Bad.Boys.II.2003__#02-13-42_02-15-02_label_B6-G-B2__4.npy,32
v=JnCMUGnWVIg__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=JnCMUGnWVIg__#1_label_A__2.npy,32
Hear.Me.2009__#00-20-35_00-23-06_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Hear.Me.2009__#00-20-35_00-23-06_label_A__0.npy,32
Sin.City.2005__#0-07-40_0-08-40_label_B1-0-0__3,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Sin.City.2005__#0-07-40_0-08-40_label_B1-0-0__3.npy,32
v=gHUZylSNA_U__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=gHUZylSNA_U__#1_label_A__2.npy,32
Sin.City.2005__#0-05-10_0-06-07_label_A__0,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Sin.City.2005__#0-05-10_0-06-07_label_A__0.npy,32
v=w_u02Ph059w__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=w_u02Ph059w__#1_label_A__2.npy,32
City.Of.Men.2007__#00-11-30_00-12-02_label_B1-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/City.Of.Men.2007__#00-11-30_00-12-02_label_B1-0-0__1.npy,32
Saving.Private.Ryan.1998__#00-58-47_00-59-44_label_B2-0-0__0,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Saving.Private.Ryan.1998__#00-58-47_00-59-44_label_B2-0-0__0.npy,32
v=gRQJy3KK1J4__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=gRQJy3KK1J4__#1_label_A__2.npy,32
v=X4I8FhpGJwo__#00-03-00_00-03-50_label_B6-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=X4I8FhpGJwo__#00-03-00_00-03-50_label_B6-0-0__4.npy,32
v=TuE9PqCu6U0__#1_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=TuE9PqCu6U0__#1_label_A__4.npy,32
v=ll9dxM3KArA__#00-00-00_00-00-51_label_B6-0-0__1,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=ll9dxM3KArA__#00-00-00_00-00-51_label_B6-0-0__1.npy,32
v=64zaMwzuZBo__#1_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=64zaMwzuZBo__#1_label_A__2.npy,32
Black.Hawk.Down.2001__#02-04-08_02-04-28_label_G-0-0__2,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Black.Hawk.Down.2001__#02-04-08_02-04-28_label_G-0-0__2.npy,32
v=0aOC63IZPTs__#00-10-41_00-12-20_label_B6-0-0__4,1,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=0aOC63IZPTs__#00-10-41_00-12-20_label_B6-0-0__4.npy,32
v=SfYfRIoASj8__#1_label_A__4,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/v=SfYfRIoASj8__#1_label_A__4.npy,32
wangted.2008__#01-23-38_01-24-25_label_A__2,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/wangted.2008__#01-23-38_01-24-25_label_A__2.npy,32
Operation.Red.Sea.2018__#0-19-56_0-20-58_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/Operation.Red.Sea.2018__#0-19-56_0-20-58_label_A__1.npy,32
The.Bourne.Identity.2002__#01-18-45_01-21-55_label_A__1,0,/scratch/VAD/experiments/runs/vad_prodZain_seg32_both_3d_topkK4_lr0.0001_bs4_seed42_ep30_h076c5303_20260424_190953/processed/features_xd/The.Bourne.Identity.2002__#01-18-45_01-21-55_label_A__1.npy,32
